"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년","2학년","3학년","4학년","5학년","6학년","특수학급","순회학급","학급수(계)","학생수(계)","학급당학생수"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001056","서울정목초등학교","02","공립","N","","5","5","6","6","7","9","1","0","39(1)","802(7)","20.6"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001057","서울지향초등학교","02","공립","N","","4","5","5","5","4","6","1","0","30(1)","586(6)","19.5"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001058","서울치현초등학교","02","공립","N","","4","4","4","4","4","5","1","0","26(1)","461(7)","17.7"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001059","서울탑산초등학교","02","공립","N","","4","3","4","4","3","3","2","0","23(2)","425(11)","18.5"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001060","서울화곡초등학교","02","공립","N","","6","5","5","6","6","7","2","0","37(2)","745(14)","20.1"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001061","유석초등학교","02","사립","N","","2","2","2","2","2","2","0","0","12(0)","346(0)","28.8"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001197","동광초등학교","02","사립","N","","3","3","3","3","3","3","0","0","18(0)","487(0)","27.1"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001198","서울가산초등학교","02","공립","N","","3","3","2","2","3","2","0","0","15(0)","286(0)","19.1"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001199","서울개명초등학교","02","공립","N","","2","2","3","2","3","3","2","0","17(2)","315(7)","18.5"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001200","서울개봉초등학교","02","공립","N","","7","7","8","7","7","7","2","0","45(2)","909(8)","20.2"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001201","서울개웅초등학교","02","공립","N","","3","3","3","4","3","5","2","0","23(2)","450(11)","19.6"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001202","서울고산초등학교","02","공립","N","","3","3","3","3","3","4","1","0","20(1)","388(6)","19.4"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001203","서울고척초등학교","02","공립","N","","5","5","4","3","4","4","2","0","27(2)","505(8)","18.7"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001204","서울구로남초등학교","02","공립","N","","3","4","3","4","4","5","2","0","25(2)","449(9)","18"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001205","서울구로초등학교","02","공립","N","","3","4","3","3","4","4","2","0","23(2)","402(6)","17.5"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001206","서울구일초등학교","02","공립","N","","8","7","7","7","8","8","2","0","47(2)","1009(12)","21.5"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001207","서울금산초등학교","02","공립","N","","3","2","2","2","2","3","0","0","14(0)","262(0)","18.7"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001208","서울금천초등학교","02","공립","N","","2","2","2","1","2","2","1","0","12(1)","136(5)","11.3"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001209","서울당산초등학교","02","공립","N","","3","3","3","3","2","3","1","0","18(1)","305(2)","16.9"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001210","서울당서초등학교","02","공립","N","","9","8","8","8","8","8","0","0","49(0)","1189(0)","24.3"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001211","서울당중초등학교","02","공립","N","","5","5","4","5","4","4","2","0","29(2)","570(11)","19.7"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001212","서울대길초등학교","02","공립","N","","2","4","3","3","3","4","2","0","21(2)","374(9)","17.8"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001213","서울대동초등학교","02","공립","N","","4","3","3","3","5","4","2","0","24(2)","334(8)","13.9"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001214","서울대방초등학교","02","공립","N","","11","9","10","10","9","8","2","0","59(2)","1349(7)","22.9"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001215","서울대영초등학교","02","공립","N","","7","8","8","7","6","7","2","0","45(2)","1004(12)","22.3"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001216","서울덕의초등학교","02","공립","N","","6","5","7","6","7","8","0","0","39(0)","820(0)","21"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001217","서울도림초등학교","02","공립","N","","2","3","3","3","3","4","2","0","20(2)","327(4)","16.4"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001218","서울도신초등학교","02","공립","N","","2","2","2","2","2","3","1","0","14(1)","212(6)","15.1"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001219","서울독산초등학교","02","공립","N","","4","4","4","4","4","4","4","0","28(4)","483(15)","17.3"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001220","서울동구로초등학교","02","공립","N","","3","3","3","3","4","4","2","0","22(2)","351(7)","16"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001221","서울두산초등학교","02","공립","N","","5","4","5","4","3","4","2","0","27(2)","571(12)","21.1"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001222","서울매봉초등학교","02","공립","N","","2","2","2","2","2","2","3","0","15(3)","219(8)","14.6"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001223","서울문교초등학교","02","공립","N","","3","2","2","2","2","2","1","0","14(1)","246(7)","17.6"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001224","서울문래초등학교","02","공립","N","","7","7","8","7","7","8","1","0","45(1)","1072(10)","23.8"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001225","서울문백초등학교","02","공립","N","","4","4","5","5","4","5","2","0","29(2)","545(8)","18.8"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001226","서울문성초등학교","02","공립","N","","5","4","3","2","3","4","3","0","24(3)","383(11)","16"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001227","서울미래초등학교","02","공립","N","","4","4","4","4","4","4","0","0","24(0)","501(0)","20.9"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001228","서울백산초등학교","02","공립","N","","2","2","2","2","2","3","2","0","15(2)","223(6)","14.9"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001229","서울세곡초등학교","02","공립","N","","3","3","3","4","4","5","2","0","24(2)","442(7)","18.4"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001230","서울시흥초등학교","02","공립","N","","3","4","3","4","4","4","3","0","25(3)","437(15)","17.5"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001231","서울신구로초등학교","02","공립","N","","4","4","4","3","3","5","2","0","25(2)","443(9)","17.7"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001232","서울신대림초등학교","02","공립","N","","4","3","4","3","3","4","1","0","22(1)","358(8)","16.3"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001233","서울신도림초등학교","02","공립","N","","7","7","8","7","8","7","2","0","46(2)","1175(12)","25.5"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001234","서울신미림초등학교","02","공립","N","","6","5","7","6","6","7","0","0","37(0)","819(0)","22.1"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001235","서울신영초등학교","02","공립","N","","4","3","4","4","3","6","2","0","26(2)","428(8)","16.5"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001236","서울신흥초등학교","02","공립","N","","4","4","3","4","4","4","2","0","25(2)","462(10)","18.5"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001237","서울안천초등학교","02","공립","N","","2","2","2","2","2","2","2","0","14(2)","192(4)","13.7"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001238","서울여의도초등학교","02","공립","N","","8","6","7","7","7","8","2","0","45(2)","915(11)","20.3"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001239","서울영남초등학교","02","공립","N","","2","2","2","2","2","3","1","0","14(1)","209(4)","14.9"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001240","서울영동초등학교","02","공립","N","","3","4","3","3","3","3","2","0","21(2)","371(6)","17.7"
